time,soc,soh,temp,voltage,current,v1,v2,R0,R1,R2,power,tte_estimate,brightness,cpu_load,gpu_load,network_traffic,signal_quality,gps_flag,power_base,power_screen,power_cpu,power_gpu,power_network,power_gps,power_background,stop_reason,actual_tte_s
2855.0,0.7861515923211829,0.9999999999982028,27.69704688107389,3.889804845402686,0.9632390921417326,0.004807456123327922,0.009629704393881581,0.014971318584364821,0.004990439528121607,0.009980879056243215,3.7468097112707897,10136.64109942411,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2865.0,0.7853758897929505,0.9999999999981966,27.70299601192907,3.8888172876777087,0.9634837021704342,0.004805842851687368,0.009626400301256959,0.014962502654235437,0.004987500884745147,0.009975001769490293,3.7468097112707897,10124.06820080088,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2875.0,0.7845999902234336,0.9999999999981903,27.70892726121535,3.887829611330691,0.9637284658726111,0.0048042372017116294,0.009623111617611799,0.0149537125181942,0.004984570839398067,0.009969141678796135,3.7468097112707897,10111.497532946252,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2885.0,0.7838238934888195,0.9999999999981841,27.714840683416803,3.886841816376238,0.9639733833841692,0.004802639167537888,0.009619838330135922,0.014944948140580174,0.004981649380193391,0.009963298760386782,3.7468097112707897,10098.929097153545,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2895.0,0.783047599465186,0.9999999999981781,27.720736332854116,3.885853902828579,0.9642184548412676,0.004801048743366381,0.009616580426150262,0.014936209485940764,0.004978736495313589,0.009957472990627178,3.7468097112707897,10086.362894715623,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2905.0,0.7822711080285008,0.9999999999981721,27.7266142636851,3.88486587070157,0.9644636803803543,0.004799465923460415,0.009613337893106488,0.014927496519030919,0.004975832173010307,0.009951664346020614,3.7468097112707897,10073.798926924917,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2915.0,0.7814944190546219,0.9999999999981661,27.732474529905183,3.8838777200087007,0.9647090601380939,0.004797890702145936,0.009610110718586525,0.014918809204812193,0.004972936401604065,0.00994587280320813,3.7468097112707897,10061.237195073438,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2925.0,0.7807175324192971,0.9999999999981601,27.738317185347892,3.8828894507630842,0.9649545942514319,0.00479632307381145,0.009606898890302104,0.014910147508451961,0.004970049169483987,0.009940098338967975,3.7468097112707897,10048.677700452761,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2935.0,0.7799404479981638,0.9999999999981541,27.744142283685363,3.88190106297747,0.9652002828575539,0.004794763032907771,0.009603702396094349,0.014901511395322458,0.004967170465107486,0.009934340930214973,3.7468097112707897,10036.120444354056,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2945.0,0.7791631656667484,0.9999999999981481,27.74994987842882,3.8809125566642377,0.9654461260939028,0.004793210573947847,0.00960052122393332,0.014892900831000035,0.004964300277000012,0.009928600554000024,3.7468097112707897,10023.565428068076,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2955.0,0.7783856853004669,0.9999999999981422,27.755740022929075,3.8799239318354,0.965692124098196,0.004791665691506562,0.009597355361917593,0.014884315781264213,0.004961438593754738,0.009922877187509477,3.7468097112707897,10011.012652885178,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2965.0,0.7776080067746242,0.9999999999981362,27.761512770377003,3.8789351885026058,0.9659382770083866,0.004790128380220524,0.009594204798273822,0.014875756212096908,0.004958585404032303,0.009917170808064606,3.7468097112707897,9998.46212009533,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2975.0,0.7768301299644137,0.9999999999981302,27.767268173804045,3.8779463266771392,0.9661845849626906,0.00478859863478783,0.0095910695213563,0.014867222089681546,0.004955740696560515,0.00991148139312103,3.7468097112707897,9985.913830988104,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2985.0,0.7760520547449178,0.9999999999981242,27.77300628608268,3.8769573463699194,0.9664310480996093,0.0047870764499680285,0.009587949519646576,0.01485871338040226,0.004952904460134086,0.009905808920268173,3.7468097112707897,9973.367786852697,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
2995.0,0.7752737809911068,0.9999999999981182,27.778727159926916,3.8759682475915076,0.9666776665578374,0.004785561820581598,0.009584844781752944,0.014850230050843023,0.004950076683614342,0.009900153367228683,3.7468097112707897,9960.823988977947,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3005.0,0.7744953085778394,0.9999999999981122,27.78443084789277,3.8749790303521006,0.9669244404763732,0.004784054741510098,0.0095817552964101,0.014841772067786856,0.004947257355928952,0.009894514711857904,3.7468097112707897,9948.282438652306,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3015.0,0.7737166373798624,0.9999999999981062,27.79011740237876,3.8739896946615366,0.9671713699945013,0.004782555207695931,0.009578681052478739,0.014833339398214962,0.004944446466071655,0.00988889293214331,3.7468097112707897,9935.74313716388,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3025.0,0.7729377672718099,0.9999999999981002,27.795786875626355,3.8730002405292967,0.9674184552516937,0.004781063214141814,0.009575622038945025,0.014824932009305958,0.004941644003101987,0.009883288006203974,3.7468097112707897,9923.206085800428,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3035.0,0.7721586981282038,0.9999999999980942,27.801439319720487,3.872010667964505,0.9676656963877112,0.004779578755910939,0.009572578244920268,0.014816549868435001,0.004938849956145001,0.009877699912290002,3.7468097112707897,9910.671285849368,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3045.0,0.7713794298234533,0.9999999999980882,27.807074786590007,3.871020976975925,0.9679130935426081,0.004778101828126807,0.009569549659640538,0.014808192943173041,0.004936064314391014,0.009872128628782027,3.7468097112707897,9898.138738597765,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3055.0,0.7705999622318546,0.9999999999980822,27.812693328008177,3.8700311675719696,0.9681606468566256,0.004776632425972629,0.00956653627246614,0.014799861201285939,0.004933287067095313,0.009866574134190627,3.7468097112707897,9885.608445332367,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3065.0,0.7698202952275908,0.9999999999980762,27.818294995593124,3.869041239760696,0.968408356470344,0.004775170544691716,0.009563538072881354,0.01479155461073374,0.004930518203577914,0.009861036407155828,3.7468097112707897,9873.080407339605,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3075.0,0.7690404286847317,0.9999999999980702,27.823879840808324,3.8680511935498076,0.9686562225245308,0.004773716179586739,0.009560555050493892,0.014783273139669805,0.004927757713223269,0.009855515426446538,3.7468097112707897,9860.55462590558,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3085.0,0.7682603624772337,0.9999999999980642,27.829447914963072,3.8670610289466585,0.9689042451602483,0.0047722693260198856,0.009557587195034564,0.014775016756440083,0.004925005585480028,0.009850011170960056,3.7468097112707897,9848.031102316107,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3095.0,0.7674800964789394,0.9999999999980582,27.83499926921295,3.8660707459582477,0.9691524245188361,0.004770829979412679,0.009554634496356906,0.01476678542958225,0.00492226180986075,0.0098445236197215,3.7468097112707897,9835.50983785667,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3105.0,0.7666996305635775,0.9999999999980522,27.840533954560296,3.8650803445912283,0.9694007607418382,0.004769398135245528,0.009551696944436711,0.01475857912782499,0.004919526375941664,0.009839052751883327,3.7468097112707897,9822.990833812486,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3115.0,0.7659189646047624,0.9999999999980462,27.846052021854675,3.8640898248519027,0.9696492539711344,0.004767973789057888,0.009548774529371697,0.014750397820087148,0.0049167992733623826,0.009833598546724765,3.7468097112707897,9810.47409146847,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3125.0,0.7651380984759942,0.9999999999980402,27.85155352179333,3.863099186746227,0.9698979043487785,0.004766556936447739,0.009545867241381064,0.014742241475477005,0.004914080491825669,0.009828160983651338,3.7468097112707897,9797.959612109262,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3135.0,0.7643570320506586,0.9999999999980342,27.857038504921665,3.8621084302798097,0.9701467120171422,0.004765147573071662,0.009542975070805126,0.014734110063291466,0.004911370021097155,0.00982274004219431,3.7468097112707897,9785.447397019223,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3145.0,0.7635757652020263,0.9999999999980282,27.862507021633697,3.8611175554579127,0.9703956771188597,0.004763745694644637,0.00954009800810495,0.01472600355301531,0.004908667851005104,0.009817335702010209,3.7468097112707897,9772.937447482453,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3155.0,0.7627942978032531,0.9999999999980222,27.86795912217251,3.860126562285455,0.9706447997968057,0.0047623512969397035,0.009537236043861919,0.014717921914320403,0.004905973971440134,0.009811947942880268,3.7468097112707897,9760.429764782783,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3165.0,0.7620126297273797,0.9999999999980163,27.873394856630735,3.8591354507670146,0.9708940801940834,0.004760964375787806,0.009534389168777356,0.014709865117064964,0.0049032883723549876,0.009806576744709975,3.7468097112707897,9747.924350203804,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3175.0,0.7612307608473313,0.9999999999980103,27.87881427495099,3.85814422090682,0.9711435184541392,0.004759584927077898,0.009531557373672186,0.014701833131292766,0.004900611043764255,0.00980122208752851,3.7468097112707897,9735.42120502885,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3185.0,0.7604486910359175,0.9999999999980043,27.884217426926345,3.8571528727087645,0.971393114720614,0.0047582129467564245,0.009528740649486528,0.014693825927232416,0.004897941975744139,0.009795883951488279,3.7468097112707897,9722.920330541012,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3195.0,0.7596664201658319,0.9999999999979983,27.889604362200767,3.8561614061763994,0.9716428691374265,0.004756848430827258,0.009525938987279287,0.014685843475296584,0.004895281158432194,0.009790562316864388,3.7468097112707897,9710.421728023162,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3205.0,0.7588839481096523,0.9999999999979923,27.894975130269597,3.8551698213129346,0.9718927818487763,0.004755491375351667,0.009523152378227848,0.014677885746081264,0.004892628582027088,0.009785257164054177,3.7468097112707897,9697.925398757923,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3215.0,0.7581012747398403,0.9999999999979863,27.900329780479986,3.8541781181212444,0.972142852999091,0.004754141776447865,0.009520380813627617,0.014669952710365005,0.004889984236788335,0.00977996847357667,3.7468097112707897,9685.431344027727,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3225.0,0.7573183999287408,0.9999999999979803,27.90566836203134,3.8531862966038632,0.9723930827331182,0.004752799630291236,0.009517624284891757,0.014662044339108216,0.0048873481130360715,0.009774696226072143,3.7468097112707897,9672.939565114764,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3235.0,0.7565353235485822,0.9999999999979743,27.910990923975785,3.852194356762991,0.9726434711957818,0.004751464933113652,0.009514882783550714,0.014654160603452385,0.004884720201150795,0.00976944040230159,3.7468097112707897,9660.450063301032,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3245.0,0.7557520454714759,0.9999999999979683,27.91629751521861,3.8512022986004903,0.9728940185323656,0.004750137681203838,0.009512156301251929,0.014646301474719375,0.004882100491573125,0.00976420098314625,3.7468097112707897,9647.962839868325,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3255.0,0.7549685655694163,0.9999999999979623,27.921588184518715,3.850210122117892,0.9731447248883232,0.004748817870906699,0.009509444829759395,0.014638466924410662,0.004879488974803554,0.009758977949607109,3.7468097112707897,9635.477896098246,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3265.0,0.7541848837142804,0.9999999999979563,27.92686298048906,3.8492178273163895,0.9733955904094297,0.0047475054986235695,0.009506748360953372,0.014630656924206661,0.0048768856414022205,0.009753771282804441,3.7468097112707897,9622.9952332722,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3275.0,0.7534009997778277,0.9999999999979503,27.932121951597097,3.848225414196848,0.9736466152417291,0.004746200560811898,0.009504066886830007,0.014622871445965939,0.004874290481988647,0.009748580963977294,3.7468097112707897,9610.514852671427,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3285.0,0.7526169136317002,0.9999999999979443,27.93736514616523,3.8472328827597977,0.973897799531504,0.004744903053984977,0.00950140039950095,0.014615110461724552,0.004871703487241519,0.009743406974483037,3.7468097112707897,9598.03675557698,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
3295.0,0.7518326251474217,0.9999999999979383,27.942592612371246,3.8462402330054406,0.9741491434252804,0.004743612974711847,0.009498748891193018,0.0146073739436953,0.004869124647898434,0.009738249295796869,3.7468097112707897,9585.560943269751,0.75,0.85,0.75,0.15,4.0,0.0,0.35,0.8021711060847014,1.0837499999999998,0.9558886051860883,0.51,0.0,0.045,,
